hebb_name,name,K,width,p,k,delta,hebb_eps0,hebb_lr_type,hebb_epochs,ratio,clas_eps0,clas_epochs,clas_lr_type,maxpool_kernel,power,activate,test_acc,seed,attack,certainty,samples,cutoff,pad,crit_eps,std_err_eps,MSE,R2,M,D,Q,B,nu
K20_w4_33,MX05_elu04,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,4.0,elu,0.6595,95193579,fgsm,0.8,3335,0.0,0.1,0.0107723068073819,1.6746367582706022e-05,0.0002463335005027,0.9977816122525772,-0.2957998986845582,0.1550696329141518,1.2811519248046963,29.717222124976324,2.47428459169043e-05
K20_w4_33,MX05_elu06,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,6.0,elu,0.6752,749335783,fgsm,0.8,3472,0.0,0.1,0.010137037795326,1.482424819782887e-05,0.0002787212672646,0.997490454424014,-0.2857642996481017,0.1425940518216831,1.5035830473154506,30.0376624353705,3.3257719657163096e-05
K20_w4_33,MX05_elu08,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,8.0,elu,0.6817,114282127,fgsm,0.8,3579,0.0,0.1,0.0096504928128688,1.624355468592466e-05,0.0003949899629576,0.9964421893906944,-0.2642568361894409,0.1353611194356488,0.8135385078093478,29.956366571078217,3.5066702644180665e-05
K20_w4_33,MX05_elu10,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,10.0,elu,0.6908,1965391689,fgsm,0.8,3578,0.0,0.1,0.0093650895884707,1.7960617314567205e-05,0.0004746849565605,0.9957245976222864,-0.2867412156299941,0.130732491795207,1.5241648285457654,30.03912329847907,3.2189307020768644e-05
K20_w4_33,MX05_elu12,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,12.0,elu,0.6965,41688659,fgsm,0.8,3653,0.0,0.1,0.0090215959954312,1.837789212697227e-05,0.0005621859486723,0.9949380165832924,-0.2818560177377294,0.1258719578677683,1.3588468761356784,30.015335229266583,3.347707766144179e-05
K20_w4_33,MX05_elu16,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,16.0,elu,0.7011,35048863,fgsm,0.8,3659,0.0,0.1,0.0086446084313043,1.7936717632065777e-05,0.0006766501420649,0.993905287966264,-0.2776557824593385,0.1177319961479657,1.4952339136085104,30.003656999347992,3.980732835370571e-05
K20_w4_33,MX05_exp,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,0.0,exp,0.5241,488853350,fgsm,0.8,3560,0.0,0.1,0.0130194447998214,2.1976402544721183e-05,0.0006957323601164,0.9937329041984864,-0.2777890834603477,0.2495661352311152,1.390316294230073,30.00050652843153,6.983621656395176e-05
K20_w4_33,MX05_gelu02,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,2.0,gelu,0.6234,878296007,fgsm,0.8,2294,0.0,0.1,0.0143747678625525,7.981781101120121e-06,5.613122691656785e-05,0.9994944055601166,-0.2610836360757136,0.1956733354922979,1.379971165159136,30.000340548983136,6.040412813792617e-05
K20_w4_33,MX05_gelu04,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,4.0,gelu,0.6693,366889335,fgsm,0.8,2697,0.0,0.1,0.0127002154169286,1.3790891345231113e-05,0.0001032102708462,0.9990702452410568,-0.2940612403616378,0.1741314136614405,1.4041479674381254,30.00861744276201,2.314784474745764e-05
K20_w4_33,MX05_gelu06,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,6.0,gelu,0.6818,11492549,fgsm,0.8,3043,0.0,0.1,0.0116433109780398,1.4470332814232516e-05,0.0001554817354431,0.998599897390584,-0.2903195819755862,0.1614267716472554,1.3261323996179906,29.978979766683302,2.5329843280729355e-05
K20_w4_33,MX05_gelu08,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,8.0,gelu,0.6873,177538527,fgsm,0.8,3232,0.0,0.1,0.0109770687578143,1.6017162528975016e-05,0.0002218992429309,0.998002005198038,-0.2906569396332766,0.1553411969553406,1.2520360046416013,29.981019314105573,2.471731731470877e-05
K20_w4_33,MX05_gelu10,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,10.0,gelu,0.6917,3146321657,fgsm,0.8,3309,0.0,0.1,0.0108948394348073,1.7254216890009643e-05,0.0002604400879779,0.9976539701454428,-0.294284658532225,0.156339535788706,1.3563186227376478,29.992942493990416,2.4623529716674483e-05
K20_w4_33,MX05_gelu12,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,12.0,gelu,0.6949,228930942,fgsm,0.8,3388,0.0,0.1,0.0107104784366698,1.7171230911451746e-05,0.0002682663563531,0.997583670230196,-0.290278513631699,0.1545035432305404,1.2017696678576717,30.078975069030957,2.411644610214191e-05
K20_w4_33,MX05_gelu16,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,16.0,gelu,0.6958,201913243,fgsm,0.8,3331,0.0,0.1,0.0112241606297336,1.67045053194186e-05,0.0002302328050418,0.997927126882694,-0.291610080825581,0.1629070821023305,1.286316311652968,30.01486779801365,2.570424118908833e-05
K20_w4_33,MX05_relu02,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,2.0,relu,0.5986,60667161,fgsm,0.8,2715,0.0,0.1,0.0128241151576852,1.776929529828261e-05,0.0001567922345049,0.9985877858122936,-0.3009775415437974,0.1887582428842933,1.5652447254677546,30.001205608933542,2.4424843203013304e-05
K20_w4_33,MX05_relu04,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,4.0,relu,0.6575,90783210,fgsm,0.8,3264,0.0,0.1,0.0108519858156885,1.675393900198779e-05,0.00024267321562,0.9978146853880032,-0.2978611077296842,0.1559291979532981,1.4977818826783944,29.994379460389894,2.4480085552958e-05
K20_w4_33,MX05_relu06,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,6.0,relu,0.6731,126129843,fgsm,0.8,3452,0.0,0.1,0.0101297550736561,1.5701977398411698e-05,0.0003093269797598,0.9972148804738898,-0.2805543186239631,0.1430961703546559,1.2746825716482109,29.99768529825381,3.3740409898529445e-05
K20_w4_33,MX05_relu08,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,8.0,relu,0.6838,59725682,fgsm,0.8,3519,0.0,0.1,0.0096907208104384,1.6597967192667e-05,0.0003909393171435,0.9964786259304876,-0.291831374050054,0.1359770306251214,1.800509544456576,29.958631475886616,3.397550424393777e-05
K20_w4_33,MX05_relu10,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,10.0,relu,0.69,2748391322,fgsm,0.8,3602,0.0,0.1,0.0093281062918312,1.822674898786702e-05,0.0004915639165495,0.995574132706463,-0.2957758394883558,0.1308104875745761,1.928907737537004,30.011344857017043,3.1681165285810785e-05
K20_w4_33,MX05_relu12,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,12.0,relu,0.6955,98047694,fgsm,0.8,3669,0.0,0.1,0.0090073399958191,1.616135599776842e-05,0.0005830241664611,0.994748605744358,-0.280304081831899,0.1258587276309635,1.7814480009351978,30.02464261265439,4.597655465585465e-05
K20_w4_33,MX05_relu16,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,16.0,relu,0.6994,838411058,fgsm,0.8,3674,0.0,0.1,0.0086479995017138,1.8274317077116684e-05,0.0006950539122485,0.9937413199917686,-0.2781929767662359,0.1183887483287131,1.495038555522563,29.999735513682424,3.96678805550978e-05
K20_w4_33,MX05_rexp,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,5,0.0,rexp,0.5809,163804814,fgsm,0.8,3310,0.0,0.1,0.0111893703394281,2.6845434106560877e-05,0.0005053952949741,0.9954471412222328,-0.2952737708891577,0.1848473976224266,1.3265812849999827,30.09347276047736,2.9685357232920706e-05
K20_w4_33,MX07_elu02,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,2.0,elu,0.6163,367473025,fgsm,0.8,2608,0.0,0.1,0.0140895161993089,1.0923896532515776e-05,0.0001613036874693,0.9985467566736732,-0.2600322279667656,0.2064318833238866,1.330906364386507,29.997397259032297,7.036386475323521e-05
K20_w4_33,MX07_elu04,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,4.0,elu,0.6648,66622566,fgsm,0.8,3361,0.0,0.1,0.0113440548595408,1.7575931166411888e-05,0.0002473121536672,0.997773362501293,-0.2910287232612257,0.1661954174410074,1.2502826272075434,29.99158223668817,2.613624581967992e-05
K20_w4_33,MX07_elu06,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,6.0,elu,0.6862,815913562,fgsm,0.8,3537,0.0,0.1,0.0105130378624597,1.8619275219311587e-05,0.0003385274319447,0.9969510971918414,-0.2930425605211725,0.1533642541408027,1.3206194768248374,29.998954973644164,2.569325576182638e-05
K20_w4_33,MX07_elu08,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,8.0,elu,0.6967,75380470,fgsm,0.8,3641,0.0,0.1,0.0100081370063626,1.7551946413442226e-05,0.0004019195753426,0.9963814815401044,-0.2851882807892483,0.1440141550404046,1.424232820492993,30.01332213113997,3.391802889565806e-05
K20_w4_33,MX07_elu10,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,10.0,elu,0.7045,43830938,fgsm,0.8,3685,0.0,0.1,0.0095883415457477,1.7409783440035213e-05,0.0004478322558805,0.9959672290894472,-0.2920142884383186,0.1358936355772106,1.841423043628293,30.05910996547232,3.403733926218597e-05
K20_w4_33,MX07_elu12,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,12.0,elu,0.7078,1537579690,fgsm,0.8,3732,0.0,0.1,0.0092263771765735,1.8897233552635428e-05,0.000507382206085,0.9954317748966692,-0.295594635627767,0.1279187486341655,1.5175101862636442,29.795361715415417,2.6474623159150347e-05
K20_w4_33,MX07_elu16,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,16.0,elu,0.71,3542348754,fgsm,0.8,3764,0.0,0.1,0.0087442160129526,1.9018369622867683e-05,0.0006808326223871,0.9938694518491822,-0.2766269669336701,0.1206392672935363,1.2619172351964143,29.9756591717926,3.599432304592789e-05
K20_w4_33,MX07_elu20,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,20.0,elu,0.7098,192339489,fgsm,0.8,3707,0.0,0.1,0.0084770282891074,1.7160675681921277e-05,0.0008883688668725,0.9919992823313908,-0.254537627120632,0.1144577184465572,0.9858735060168804,29.99814883129008,5.161884888663841e-05
K20_w4_33,MX07_elu25,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,25.0,elu,0.7091,5940140913,fgsm,0.8,3650,0.0,0.1,0.0081955964293552,1.7284774523495787e-05,0.0010782277970752,0.9902876296532788,-0.2740782607645881,0.1079225739596269,2.167545809001364,30.235958224507424,5.492567420304324e-05
K20_w4_33,MX07_elu30,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,30.0,elu,0.7033,37206834,fgsm,0.8,3548,0.0,0.1,0.0080235522082127,2.2816353732134072e-05,0.0012504078654723,0.9887377281244486,-0.2693573476714883,0.1030997908300392,1.3483623961098568,29.99974422220143,4.040989756417997e-05
K20_w4_33,MX07_exp,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,0.0,exp,0.5332,28701570,fgsm,0.8,3474,0.0,0.1,0.0137574356033464,2.2488458556750126e-05,0.0006672182566566,0.9939917921399424,-0.2758700618366099,0.2585725631331665,1.365781898055802,29.99591991260305,7.054980292124184e-05
K20_w4_33,MX07_gelu02,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,2.0,gelu,0.6344,823864219,fgsm,0.8,2164,0.0,0.1,0.0158170958641914,7.614511199021712e-06,5.54995754205577e-05,0.99950007048986,-0.2557927784627039,0.2171479094181088,1.3447313472145266,30.003566670059303,7.021370415167169e-05
K20_w4_33,MX07_gelu04,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,4.0,gelu,0.6775,26066070,fgsm,0.8,2760,0.0,0.1,0.0131272783571721,8.256411620526748e-06,0.0001214959029565,0.9989052964553358,-0.2569619842464825,0.1835398942397549,1.3364476789060378,29.989556575574223,7.041554728590867e-05
K20_w4_33,MX07_gelu06,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,6.0,gelu,0.6912,1848327824,fgsm,0.8,3128,0.0,0.1,0.0117360050897778,1.552030212985086e-05,0.0001765848859484,0.9984093580409692,-0.2985177835520006,0.1678385400942882,1.6228938123144825,30.00706987947445,2.563226235645228e-05
K20_w4_33,MX07_gelu08,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,8.0,gelu,0.7009,5625435557,fgsm,0.8,3292,0.0,0.1,0.0111647056718724,1.6477732135797055e-05,0.0002280313480207,0.9979468082324486,-0.2968763463902351,0.1597642179428811,1.4965211136326275,29.98605728735274,2.505329062609083e-05
K20_w4_33,MX07_gelu10,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,10.0,gelu,0.7027,1981768999,fgsm,0.8,3375,0.0,0.1,0.0110046512459331,1.6427822229312584e-05,0.0002399502923486,0.9978391130662584,-0.2866398769050447,0.1562155546975506,1.1209006642092796,29.995329428342917,2.499699556538549e-05
K20_w4_33,MX07_gelu12,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,12.0,gelu,0.7053,4080591,fgsm,0.8,3452,0.0,0.1,0.0107957797140358,1.672028870984611e-05,0.0002595035603453,0.9976634807814893,-0.2958311122834213,0.1541638790154929,1.424903401409528,30.00747147729012,2.431538652959603e-05
K20_w4_33,MX07_gelu16,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,16.0,gelu,0.7054,15761746970,fgsm,0.8,3404,0.0,0.1,0.0112103509889114,1.7745037089216556e-05,0.0002604566660788,0.9976545977884264,-0.2945665613622512,0.1609900302685784,1.4001021016428596,29.994359239406485,2.52316361721369e-05
K20_w4_33,MX07_gelu20,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,20.0,gelu,0.7019,24694504,fgsm,0.8,3134,0.0,0.1,0.0121559824489144,1.6563560746624665e-05,0.0001765876872928,0.9984097591568032,-0.2967027074413302,0.1748842651084757,1.4381160309584662,29.999727906591016,2.43516874370609e-05
K20_w4_33,MX07_gelu25,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,25.0,gelu,0.6948,19511902,fgsm,0.8,2880,0.0,0.1,0.0129986443104102,9.85626824556549e-06,0.0001776770815342,0.9983991679846131,-0.2600684885105044,0.1845779704786874,1.4276287377515575,30.016691314628144,7.019285577176166e-05
K20_w4_33,MX07_gelu30,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,30.0,gelu,0.6518,1058477190,fgsm,0.8,1590,0.0,0.1,0.0185514468823777,8.269157243730237e-06,3.51089591571786e-05,0.9996833962887222,-0.2348000950339821,0.3005143615578333,4.635563464465195,37.51469894773217,6.837069311554926e-05
K20_w4_33,MX07_gelu35,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,35.0,gelu,0.6026,6275464961,fgsm,0.8,545,0.0,0.1,0.0269191978691666,3.5731681870996834e-05,0.0001129674470379,0.998979383879625,-0.24380589899234,0.3144654254852908,1.2915834573317198,30.00115512782502,6.593904074792941e-05
K20_w4_33,MX07_relu02,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,2.0,relu,0.6123,462374988,fgsm,0.8,2570,0.0,0.1,0.01402371088736,1.1540506156060236e-05,0.0001750457542406,0.9984226686818692,-0.2637562924220135,0.2087354095648574,1.4390213290465623,30.00519039770968,7.007337087458067e-05
K20_w4_33,MX07_relu04,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,4.0,relu,0.6664,1012253102,fgsm,0.8,3251,0.0,0.1,0.0114776366887813,1.738912334237096e-05,0.0002298595340427,0.9979304684647878,-0.2937863240134474,0.1673404461812346,1.372327780518782,29.98371034321249,2.622402677488767e-05
K20_w4_33,MX07_relu06,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,6.0,relu,0.6873,61644109,fgsm,0.8,3505,0.0,0.1,0.0105036094253341,1.826167559950396e-05,0.0003277973386581,0.9970480688225252,-0.2955854402633905,0.1535771018462946,1.4372878102428024,30.002370249234488,2.599880077431278e-05
K20_w4_33,MX07_relu08,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,8.0,relu,0.6983,466474092,fgsm,0.8,3623,0.0,0.1,0.0099740635202407,1.6679676793780992e-05,0.0003973660566531,0.9964220592866972,-0.2801388709186949,0.1424013143761459,1.409596095346892,30.06364887703205,3.775436089763181e-05
K20_w4_33,MX07_relu10,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,10.0,relu,0.7035,198783686,fgsm,0.8,3683,0.0,0.1,0.0095892166882554,1.7375036881336657e-05,0.000457302235253,0.9958824162588008,-0.2733650037781666,0.1356511382746933,1.072746608879357,30.00193764233492,3.528322820952748e-05
K20_w4_33,MX07_relu12,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,12.0,relu,0.707,982493335,fgsm,0.8,3756,0.0,0.1,0.009228637821743,1.0234926811575391e-05,0.0005181334803394,0.995333950780848,-0.2016401912436832,0.1623200368666591,1.136526795585182,37.50356873119932,7.003611306529984e-05
K20_w4_33,MX07_relu16,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,16.0,relu,0.711,322790475,fgsm,0.8,3772,0.0,0.1,0.0087434195531672,1.8451337589864626e-05,0.0006706217057739,0.993962070067638,-0.2746995241823494,0.1205604182914592,1.223410657241663,29.93468339868077,3.74554696030041e-05
K20_w4_33,MX07_relu20,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,20.0,relu,0.7117,242727181,fgsm,0.8,3729,0.0,0.1,0.0084992973798353,2.11456086421942e-05,0.000894173286972,0.991946137805894,-0.280424002148585,0.1156109723969869,1.4950888946212515,30.00048154041645,3.657317505203045e-05
K20_w4_33,MX07_relu25,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,25.0,relu,0.7016,216469380,fgsm,0.8,3362,0.0,0.1,0.0077864336474492,1.7532024514085248e-05,0.0014387311650375,0.9870457998591796,-0.2474268122649677,0.0988461350512179,1.1594989259530637,30.16452396921318,6.179535491680443e-05
K20_w4_33,MX07_relu30,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,30.0,relu,0.7048,523294777,fgsm,0.8,3575,0.0,0.1,0.0079867332776925,1.767156301045199e-05,0.0012602025599209,0.9886515616775434,-0.250159849137702,0.1029441955771987,1.0750505043647576,29.989101226838347,5.792567445627477e-05
K20_w4_33,MX07_rexp,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,7,0.0,rexp,0.5864,12157815,fgsm,0.8,3269,0.0,0.1,0.0118611505501884,3.089835287298418e-05,0.0005313214538485,0.9952138341132089,-0.3027987501506059,0.2024763764794661,1.349662910920117,29.997369528238444,2.644166562114331e-05
K20_w4_33,MX09_elu04,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,4.0,elu,0.6655,239191839,fgsm,0.8,3109,0.0,0.1,0.0121058770748049,1.7920463382049648e-05,0.0002071731933222,0.9981336893322844,-0.2952811160609088,0.1779544780403015,1.384353624685389,30.00062833346249,2.556550144798101e-05
K20_w4_33,MX09_elu06,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,6.0,elu,0.6886,472891636,fgsm,0.8,3353,0.0,0.1,0.0110198364390867,1.5956126551356082e-05,0.0002210409892427,0.9980096415825368,-0.2897259625660828,0.1590782278201022,1.191911841946207,29.98920555961169,2.5152908299624406e-05
K20_w4_33,MX09_elu08,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,8.0,elu,0.6982,156173055,fgsm,0.8,3585,0.0,0.1,0.0102192477346388,1.675816518846473e-05,0.0003434151286097,0.996907466158639,-0.28105549384717,0.1478255814952597,1.2201033441760178,30.016048620775216,3.322318765665126e-05
K20_w4_33,MX09_elu10,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,10.0,elu,0.7054,235614130,fgsm,0.8,3636,0.0,0.1,0.0097738267956415,1.740781564834715e-05,0.000437268249353,0.9960621029325274,-0.2850406997636512,0.1376374305260809,1.5795970712002183,30.06208664835959,3.5481493281527056e-05
K20_w4_33,MX09_elu12,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,12.0,elu,0.7122,703723856,fgsm,0.8,3711,0.0,0.1,0.0093879298448641,1.773620923094348e-05,0.0005166250512471,0.9953488078478052,-0.2783894106335616,0.1298997525266831,1.3340604706003358,30.00044890362498,3.6009429853533194e-05
K20_w4_33,MX09_elu16,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,16.0,elu,0.7147,57225061,fgsm,0.8,3726,0.0,0.1,0.0088270959700844,1.9823017014217573e-05,0.0006414465199719,0.994223427225462,-0.2841809085043424,0.1190079433425742,1.2630023871921072,30.00033449927296,2.7066191080528165e-05
K20_w4_33,MX09_elu20,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,20.0,elu,0.7159,28021658,fgsm,0.8,3700,0.0,0.1,0.0084554888155685,1.6116997469428665e-05,0.0008060215727723,0.9927396703271552,-0.2590865537066778,0.1128365730732801,1.1576009128096354,29.97779668954576,5.18631596882082e-05
K20_w4_33,MX09_elu25,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,25.0,elu,0.7129,723990607,fgsm,0.8,3635,0.0,0.1,0.0081486661954431,1.7755147357125703e-05,0.0011679788891,0.9894821601220768,-0.2503819801713177,0.1064502122920736,1.015470315071064,30.01022200690119,5.56781964573565e-05
K20_w4_33,MX09_elu30,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,30.0,elu,0.7088,3233670717,fgsm,0.8,3503,0.0,0.1,0.0078736936448046,1.8037945030350117e-05,0.00142945681193,0.9871287637614165,-0.2262280931520059,0.10034369508475,0.5570563893386781,29.98937971702338,5.99072454196326e-05
K20_w4_33,MX09_exp,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,0.0,exp,0.5313,1866230626,fgsm,0.8,3189,0.0,0.1,0.0148483805839649,2.184544785176937e-05,0.000506706161096,0.9954354673227908,-0.2758792488047151,0.2698058633151154,1.4350531261713155,30.003044940311156,6.998774633420103e-05
K20_w4_33,MX09_gelu04,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,4.0,gelu,0.6768,874994579,fgsm,0.8,2650,0.0,0.1,0.0134489625705419,7.4389001576951825e-06,8.919320783848965e-05,0.9991963126331652,-0.2605868148194624,0.1892685863928813,1.4775330531211082,30.01562836441628,7.020154444599057e-05
K20_w4_33,MX09_gelu06,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,6.0,gelu,0.6916,4192016,fgsm,0.8,3056,0.0,0.1,0.0119781882351853,1.3356334164211515e-05,0.0001226491494918,0.9988953289224451,-0.2930992385159641,0.1695967954290561,1.3981299229053223,29.990636076732088,2.559127707966548e-05
K20_w4_33,MX09_gelu08,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,8.0,gelu,0.7,80149708,fgsm,0.8,3252,0.0,0.1,0.0112443713278473,1.4714536388177424e-05,0.0001802980752725,0.9983765892476916,-0.2915876720818429,0.1585704927865029,1.3292074256126731,30.00547779596128,2.5107120669922763e-05
K20_w4_33,MX09_gelu10,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,10.0,gelu,0.7036,3871759140,fgsm,0.8,3346,0.0,0.1,0.0109798729930061,1.703024154864046e-05,0.0002476657284572,0.9977694801783537,-0.2931215362000979,0.156450303872233,1.316337503941281,30.10597806716974,2.3401006843535228e-05
K20_w4_33,MX09_gelu12,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,12.0,gelu,0.7056,32868910,fgsm,0.8,3369,0.0,0.1,0.0109463840738105,1.7685765147940088e-05,0.0002745815237859,0.9975266237820836,-0.2897172825855446,0.1554027203676285,1.219567026313396,30.02513968663535,2.4539135284579695e-05
K20_w4_33,MX09_gelu16,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,16.0,gelu,0.7131,960117644,fgsm,0.8,3534,0.0,0.1,0.0100976132460946,1.769748945776512e-05,0.0004182876307982,0.9962334124496696,-0.2420477901694926,0.170919135999736,1.8695616167685365,35.964082898465264,3.702119543617207e-05
K20_w4_33,MX09_gelu20,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,20.0,gelu,0.6986,430423321,fgsm,0.8,3087,0.0,0.1,0.012003745793059,1.894544607886345e-05,0.0002393284887731,0.997844296960944,-0.2908196069570053,0.1712893990566628,1.2828294152209334,29.99448526071416,2.552398084347045e-05
K20_w4_33,MX09_gelu25,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,25.0,gelu,0.6825,174032253,fgsm,0.8,2506,0.0,0.1,0.0140086585552081,1.1242738439728936e-05,0.0001706715034576,0.9984625497907398,-0.2621693901187403,0.1955295579395556,1.5523085287025022,29.976146463125264,7.00208731406891e-05
K20_w4_33,MX09_gelu30,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,30.0,gelu,0.6479,51727739,fgsm,0.8,1579,0.0,0.1,0.0180275979046408,1.2209294993698103e-05,7.721993659411832e-05,0.9993037328997124,-0.223162922510098,0.2320001271048247,0.5657449586909324,30.020329691930417,6.760897891230679e-05
K20_w4_33,MX09_gelu35,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,35.0,gelu,0.6013,12787641,fgsm,0.8,510,0.0,0.1,0.026408200650791,5.034036528989594e-05,0.0002092603682388,0.9981049971007367,-0.227580977777748,0.3224156791790197,0.7161260266858579,29.93874736241338,6.77564607514067e-05
K20_w4_33,MX09_relu04,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,4.0,relu,0.6659,90520433,fgsm,0.8,2956,0.0,0.1,0.0123183120174364,1.579871791752367e-05,0.0001527457362732,0.9986242213232636,-0.2945971108953033,0.1767961039055716,1.4158047498539932,29.99849231070618,2.542129377109008e-05
K20_w4_33,MX09_relu06,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,6.0,relu,0.6878,427038901,fgsm,0.8,3419,0.0,0.1,0.0108503300207745,1.657435015748492e-05,0.0002439685736932,0.9978024070779586,-0.2979215745207206,0.1577752211165121,1.4851685293845018,30.017263368482357,2.4629302176456767e-05
K20_w4_33,MX09_relu08,20,4,3,3,0.1,0.001,cosine,30,0.9675,0.002,100,cosine,9,8.0,relu,0.6985,15206202104,fgsm,0.8,3543,0.0,0.1,0.0102522585250566,1.557088204641005e-05,0.000293141459342,0.9973604850041564,-0.2835644198648369,0.1479328235681737,1.3048970308067644,29.99840535353149,3.2988551900770564e-05
